step	elapsed_s	loss	grad_norm	mem_gib	token_acc	lr	tokens_this_step	tokens_per_gpu_per_sec	train_speed_s_per_it
906	1709.0	0.8671875	14.3125	76.61	0.73628174	7.73e-06	1380	365.8	1.886333
907	1710.0	0.69140625	5.34375	76.61	0.79608728	7.72e-06	393	104.2	1.885181
908	1713.0	1.73144531	8.25	76.61	0.58177044	7.71e-06	1980	524.8	1.886259
909	1715.0	0.85742188	4.53125	76.61	0.75199527	7.71e-06	3134	830.7	1.886442
910	1716.0	2.42333984	9.0	76.61	0.4945864	7.7e-06	2802	743.1	1.885451
911	1717.0	1.14648438	26.375	76.61	0.68175389	7.69e-06	1919	509.1	1.884778
912	1719.0	1.15783691	70.0	76.61	0.67686111	7.69e-06	7615	2020.3	1.884626
913	1720.0	0.79571533	7.09375	76.61	0.75198188	7.68e-06	185	49.1	1.883818
914	1722.0	1.40856934	5.125	76.61	0.65485149	7.68e-06	1234	327.4	1.884301
915	1723.0	1.17895508	4.5	76.61	0.70515098	7.67e-06	304	80.7	1.88314
916	1725.0	1.1204834	6.8125	76.61	0.68746165	7.66e-06	1553	412.3	1.883219
917	1726.0	0.76660156	61.75	76.61	0.7674784	7.66e-06	1186	315.0	1.882299
918	1729.0	0.82958984	3.8125	76.61	0.75958039	7.65e-06	498	132.2	1.883825
919	1731.0	0.79856873	3.453125	76.61	0.75708249	7.64e-06	2666	707.8	1.883326
920	1734.0	1.36047363	4.125	76.61	0.6488262	7.64e-06	3299	875.2	1.884722
921	1735.0	1.74804688	6.59375	76.61	0.63461538	7.63e-06	1020	270.7	1.884309
922	1739.0	1.39477539	3.375	76.61	0.64433157	7.63e-06	828	219.5	1.885857
923	1742.0	1.19885254	6.21875	76.61	0.69049503	7.62e-06	12266	3250.4	1.886867
924	1743.0	0.68066406	21.0	76.61	0.78211716	7.61e-06	767	203.3	1.885965
925	1744.0	1.28564453	4.6875	76.61	0.6700627	7.61e-06	342	90.7	1.88514
926	1747.0	1.21887207	4.8125	76.61	0.66843827	7.6e-06	12554	3327.3	1.886518
927	1749.0	0.98925781	7.59375	76.61	0.69864341	7.59e-06	462	122.5	1.886242
928	1749.0	0.97460938	7.59375	76.61	0.72170686	7.59e-06	2183	579.0	1.885223
929	1753.0	0.68035889	2.5	76.61	0.78937294	7.58e-06	3098	821.0	1.886711
930	1755.0	0.83032227	7.84375	76.61	0.74944666	7.57e-06	1603	424.8	1.886713
931	1758.0	1.16424561	3.203125	76.61	0.6848095	7.57e-06	815	215.8	1.888272
932	1759.0	1.52612305	8.0625	76.61	0.63017611	7.56e-06	2795	740.3	1.887711
933	1763.0	1.62646484	12.5	76.61	0.5903963	7.56e-06	134	35.5	1.889372
934	1764.0	0.87158203	8.5625	76.61	0.7039031	7.55e-06	5518	1460.7	1.888779
935	1766.0	1.73596191	5.3125	76.61	0.57691624	7.54e-06	7929	2099.1	1.888679
936	1769.0	1.11401367	21.375	76.61	0.7093391	7.54e-06	1379	364.9	1.889798
937	1772.0	0.9597168	7.8125	76.61	0.71764706	7.53e-06	666	176.1	1.891462
938	1774.0	2.35864258	6.125	76.61	0.50553663	7.52e-06	1110	293.4	1.891484
939	1775.0	1.71679688	6.09375	76.61	0.61280932	7.52e-06	1634	432.2	1.890453
940	1776.0	1.03686523	6.46875	76.61	0.68964204	7.51e-06	1011	267.6	1.889364
941	1779.0	1.22802734	5.125	76.61	0.66451991	7.5e-06	13734	3631.7	1.89084
942	1781.0	1.45117188	5.4375	76.61	0.64050427	7.5e-06	2020	534.1	1.891065
943	1783.0	1.01171875	46.5	76.61	0.70201196	7.49e-06	2083	550.8	1.890831
944	1784.0	0.87646484	4.90625	76.61	0.74049217	7.48e-06	850	224.9	1.8897
945	1785.0	2.45629883	6.375	76.61	0.49348598	7.48e-06	742	196.4	1.888795
946	1788.0	1.34025192	3.859375	76.61	0.64061697	7.47e-06	1448	383.0	1.890129
947	1790.0	1.71179199	21.625	76.61	0.57604827	7.47e-06	2817	745.2	1.890115
948	1791.0	1.04528809	7.15625	76.61	0.70868114	7.46e-06	323	85.5	1.889308
949	1792.0	0.54736328	4.375	76.61	0.83454634	7.45e-06	1038	274.9	1.888236
950	1793.0	1.08398438	8.875	76.61	0.70993915	7.45e-06	1764	467.3	1.887305
951	1795.0	1.53527832	4.71875	76.61	0.61619103	7.44e-06	1806	478.5	1.886999
952	1796.0	0.84790039	6.03125	76.61	0.75936795	7.43e-06	1715	454.6	1.886192
953	1798.0	0.81567383	45.75	76.61	0.74970554	7.43e-06	75	19.9	1.886408
954	1799.0	1.30371094	10.5	76.61	0.65812918	7.42e-06	992	263.1	1.885559
955	1800.0	1.01391602	17.0	76.61	0.70948218	7.41e-06	4236	1123.7	1.884799
956	1801.0	0.67675781	14.25	76.61	0.78822164	7.41e-06	2391	634.6	1.883826
957	1802.0	0.9128418	6.3125	76.61	0.72503763	7.4e-06	358	95.1	1.883112
958	1805.0	1.22442627	4.9375	76.61	0.66172593	7.39e-06	2085	553.2	1.884601
959	1807.0	0.85595703	61.0	76.61	0.74437999	7.39e-06	4152	1101.8	1.884113
960	1810.0	0.9654541	2.53125	76.61	0.71725525	7.38e-06	9102	2413.7	1.885451
961	1811.0	1.40234375	5.71875	76.61	0.64136461	7.37e-06	2601	690.1	1.884504
962	1812.0	0.47485352	4.28125	76.61	0.84337349	7.37e-06	1118	296.8	1.883399
963	1815.0	1.27044678	5.71875	76.61	0.66174942	7.36e-06	12899	3422.3	1.88455
964	1817.0	1.7947998	6.28125	76.61	0.57083647	7.36e-06	8630	2289.6	1.88462
965	1818.0	1.14941406	17.25	76.61	0.67889088	7.35e-06	2557	678.7	1.883734
966	1819.0	1.72314453	6.5	76.61	0.59670367	7.34e-06	1272	337.8	1.882684
967	1820.0	1.96679688	4.78125	76.61	0.5403926	7.34e-06	174	46.2	1.882353
968	1823.0	1.06640625	7.21875	76.61	0.68815471	7.33e-06	243	64.5	1.883691
969	1825.0	0.875	4.9375	76.61	0.73314694	7.32e-06	6094	1618.0	1.883211
970	1826.0	1.21435547	15.3125	76.61	0.66251483	7.32e-06	2984	792.6	1.882305
971	1828.0	0.75439453	8.6875	76.61	0.7760989	7.31e-06	89	23.6	1.882442
972	1831.0	1.24023438	8.4375	76.61	0.67213115	7.3e-06	1135	301.2	1.883859
973	1833.0	0.67333984	5.46875	76.61	0.78236246	7.3e-06	808	214.4	1.883904
974	1834.0	2.34130859	8.8125	76.61	0.53137734	7.29e-06	761	202.1	1.88293
975	1836.0	1.2869873	3.84375	76.61	0.6451895	7.28e-06	6915	1836.5	1.882649
976	1838.0	1.00909424	11.8125	76.61	0.70436125	7.28e-06	9932	2637.3	1.882973
977	1840.0	1.68444824	4.0625	76.61	0.5995378	7.27e-06	3865	1025.9	1.883734
978	1842.0	0.77746582	4.8125	76.61	0.77533784	7.26e-06	6569	1743.9	1.88341
979	1845.0	1.10986328	4.8125	76.61	0.68621151	7.26e-06	4194	1112.6	1.884762
980	1846.0	1.76464844	6.9375	76.61	0.58279894	7.25e-06	3203	850.1	1.883903
981	1847.0	1.14956665	7.53125	76.61	0.67770144	7.24e-06	1691	449.0	1.883055
982	1848.0	0.7578125	4.09375	76.61	0.77508839	7.24e-06	762	202.4	1.88212
983	1849.0	1.04589844	5.125	76.61	0.73662551	7.23e-06	1566	416.2	1.88111
984	1850.0	0.52966309	11.0625	76.61	0.82912333	7.22e-06	1175	312.5	1.880136
985	1853.0	1.29125977	19.5	76.61	0.66385815	7.22e-06	734	195.1	1.881482
986	1854.0	0.93701172	7.71875	76.61	0.73119605	7.21e-06	659	175.2	1.880477
987	1855.0	1.14160156	4.40625	76.61	0.69029851	7.2e-06	832	221.3	1.879432
988	1856.0	1.40087891	10.75	76.61	0.66730677	7.2e-06	2875	765.2	1.878546
989	1857.0	2.33032227	9.4375	76.61	0.49684211	7.19e-06	758	201.8	1.877911
990	1860.0	1.18383789	63.75	76.61	0.68130147	7.18e-06	1166	310.2	1.879214
991	1862.0	0.90380859	8.875	76.61	0.7359088	7.18e-06	7877	2095.9	1.879115
992	1864.0	1.34136963	6.53125	76.61	0.63144476	7.17e-06	713	189.7	1.878895
993	1865.0	1.0234375	9.25	76.61	0.71825397	7.16e-06	153	40.7	1.878022
994	1866.0	0.86328125	4.65625	76.61	0.74323387	7.16e-06	4760	1267.7	1.87735
995	1869.0	0.79980469	3.65625	76.61	0.76835161	7.15e-06	6431	1712.2	1.877951
996	1870.0	1.40356445	23.625	76.61	0.66308925	7.14e-06	7450	1983.7	1.877767
997	1871.0	2.10351562	4.90625	76.61	0.53365617	7.14e-06	1534	408.6	1.876964
998	1872.0	1.25488281	5.40625	76.61	0.67563206	7.13e-06	1235	329.2	1.876032
999	1873.0	1.60668945	4.78125	76.61	0.60890152	7.12e-06	1976	526.9	1.875099
1000	1874.0	1.20263672	10.375	76.61	0.65982636	7.12e-06	3497	932.9	1.874359
1001	1875.0	1.09179688	9.875	76.61	0.7056962	7.11e-06	90	24.0	1.873344
1002	1878.0	0.98193359	5.71875	76.61	0.72915991	7.1e-06	1473	392.9	1.874307
1003	1880.0	0.5703125	6.5	76.61	0.82462356	7.1e-06	1168	311.6	1.874428
1004	1884.0	1.20037842	4.34375	76.61	0.65879758	7.09e-06	1136	302.6	1.876819
1005	1885.0	0.99316406	7.40625	76.61	0.70581114	7.08e-06	957	255.1	1.875803
1006	1887.0	1.39172363	45.25	76.61	0.66451991	7.08e-06	299	79.7	1.875484
1007	1889.0	0.73388672	3.34375	76.61	0.77088305	7.07e-06	773	206.1	1.87573
1008	1892.0	1.80613708	6.09375	76.61	0.58123998	7.06e-06	5502	1465.3	1.877393
1009	1897.0	1.47692871	6.375	76.61	0.61334683	7.06e-06	1197	318.4	1.879728
1010	1898.0	1.26611328	36.75	76.61	0.64130435	7.05e-06	922	245.4	1.878767
1011	1900.0	1.68896484	4.28125	76.61	0.59702613	7.04e-06	689	183.4	1.878881
1012	1902.0	1.64642334	4.59375	76.61	0.60604583	7.04e-06	680	180.9	1.878992
1013	1904.0	1.69750977	16.875	76.61	0.5808656	7.03e-06	859	228.6	1.879114
1014	1907.0	1.21368408	10.0625	76.61	0.66312787	7.02e-06	1332	354.2	1.8805
1015	1910.0	0.62207031	5.4375	76.61	0.80079051	7.01e-06	502	133.4	1.881866
1016	1912.0	1.36212158	8.375	76.61	0.63539229	7.01e-06	6026	1600.9	1.882048
1017	1914.0	1.51379395	11.9375	76.61	0.63413897	7e-06	1819	483.2	1.882327
1018	1918.0	1.394104	28.5	76.61	0.61878272	6.99e-06	1259	334.2	1.883649
1019	1921.0	1.28231812	3.78125	76.61	0.65510882	6.99e-06	13348	3540.9	1.884846
1020	1922.0	1.11230469	23.5	76.61	0.67303103	6.98e-06	1696	450.1	1.883861
1021	1924.0	1.79125977	7.625	76.61	0.57018393	6.97e-06	1471	390.4	1.883998
1022	1925.0	1.1796875	6.375	76.61	0.65121195	6.97e-06	3120	828.1	1.88376
1023	1926.0	0.98828125	5.0625	76.61	0.71472663	6.96e-06	2870	762.1	1.882892
1024	1927.0	0.98583984	19.0	76.61	0.71640489	6.95e-06	633	168.2	1.882102
1025	1929.0	0.95996094	4.5	76.61	0.72292273	6.95e-06	3041	807.8	1.882373
1026	1932.0	1.22076416	3.375	76.61	0.6601641	6.94e-06	3000	796.4	1.883447
1027	1933.0	1.02587891	251.0	76.61	0.72496148	6.93e-06	377	100.1	1.882545
1028	1935.0	0.96386719	12.875	76.61	0.71156463	6.93e-06	546	145.1	1.881856
1029	1938.0	1.31011963	3.140625	76.61	0.64198953	6.92e-06	885	235.0	1.883167
1030	1939.0	1.55969238	10.625	76.61	0.61448527	6.91e-06	853	226.5	1.882973
1031	1941.0	1.15795898	4.25	76.61	0.71850252	6.91e-06	1179	313.1	1.882614
1032	1942.0	1.83935547	6.03125	76.61	0.5886918	6.9e-06	569	151.2	1.881656
1033	1943.0	1.0949707	68.0	76.61	0.70529684	6.89e-06	3924	1043.1	1.880914
1034	1946.0	1.31640625	3.375	76.61	0.63235835	6.89e-06	13840	3676.5	1.88223
1035	1947.0	1.390625	7.1875	76.61	0.65307931	6.88e-06	5114	1358.9	1.881635
1036	1948.0	1.41870117	8.875	76.61	0.66913899	6.87e-06	1641	436.3	1.880703
1037	1952.0	1.13943481	17.75	76.61	0.68558487	6.86e-06	107	28.4	1.881993
1038	1953.0	1.04882812	4.5	76.61	0.68745853	6.86e-06	836	222.2	1.881238
1039	1954.0	0.74609375	22.75	76.61	0.78116531	6.85e-06	5192	1380.4	1.880646
1040	1957.0	1.92871094	9.1875	76.61	0.55561515	6.84e-06	1466	389.5	1.882019
1041	1959.0	1.390625	9.25	76.61	0.64705882	6.84e-06	1615	429.0	1.882175
1042	1961.0	0.74316406	6.1875	76.61	0.76541555	6.83e-06	1480	393.2	1.882081
1043	1964.0	1.15039062	2.75	76.61	0.68705267	6.82e-06	13020	3457.0	1.883158
1044	1967.0	0.99609375	112.0	76.61	0.71450858	6.82e-06	442	117.3	1.883657
1045	1969.0	1.14453125	7.71875	76.61	0.68425532	6.81e-06	1224	324.9	1.883826
1046	1972.0	0.98193359	5.1875	76.61	0.71747967	6.8e-06	280	74.3	1.885306
1047	1973.0	0.72741699	8.0625	76.61	0.77481714	6.8e-06	70	18.6	1.884615
1048	1976.0	1.12786865	15.6875	76.61	0.68720454	6.79e-06	11463	3039.9	1.885425
1049	1977.0	1.79736328	9.0	76.61	0.57817806	6.78e-06	679	180.1	1.885023
1050	1980.0	1.2734375	12.6875	76.61	0.65482955	6.77e-06	2307	611.8	1.885271
1051	1981.0	0.91772461	7.53125	76.61	0.74390244	6.77e-06	2387	633.2	1.884955
1052	1982.0	0.55761719	4.3125	76.61	0.82862524	6.76e-06	1135	301.2	1.883955
1053	1984.0	1.82092285	41.75	76.61	0.56259259	6.75e-06	7302	1938.2	1.883749
1054	1986.0	1.16357422	5.28125	76.61	0.68636973	6.75e-06	5328	1414.1	1.883833
1055	1987.0	1.19091797	8.3125	76.61	0.68181818	6.74e-06	3525	936.0	1.88307
1056	1990.0	1.25244141	10.6875	76.61	0.65078657	6.73e-06	558	148.1	1.884204
1057	1991.0	1.81933594	7.34375	76.61	0.56727051	6.73e-06	1775	471.1	1.883961
1058	1994.0	1.23114014	7.6875	76.61	0.68109418	6.72e-06	2491	661.0	1.884291
1059	1995.0	0.65136719	8.3125	76.61	0.78694053	6.71e-06	859	228.0	1.883559
1060	1997.0	1.5390625	4.71875	76.61	0.63147668	6.71e-06	5460	1449.1	1.883881
1061	1998.0	0.75244141	44.0	76.61	0.76903114	6.7e-06	332	88.1	1.88337
1062	1999.0	1.44647217	5.53125	76.61	0.63795918	6.69e-06	573	152.2	1.88242
1063	2001.0	1.21783447	6.34375	76.61	0.65617021	6.68e-06	3565	947.1	1.8821
1064	2002.0	0.72314453	8.125	76.61	0.78737713	6.68e-06	1672	444.2	1.88198
1065	2004.0	1.0769043	10.9375	76.61	0.69682152	6.67e-06	6073	1613.8	1.88156
1066	2005.0	1.93896484	6.21875	76.61	0.56344802	6.66e-06	1829	486.1	1.881233
1067	2009.0	1.12213135	2.90625	76.61	0.68542896	6.66e-06	13534	3594.8	1.882457
1068	2010.0	1.24621582	4.46875	76.61	0.66124615	6.65e-06	485	128.8	1.882041
1069	2011.0	0.70709229	5.8125	76.61	0.79082774	6.64e-06	287	76.3	1.881205
1070	2012.0	1.85571289	12.25	76.61	0.56610632	6.64e-06	2316	615.8	1.880339
1071	2014.0	1.31402588	4.875	76.61	0.65961362	6.63e-06	97	25.8	1.880043
1072	2014.0	1.18408203	204.0	76.61	0.66169618	6.62e-06	333	88.6	1.879047
1073	2015.0	0.99658203	49.5	76.61	0.7249467	6.61e-06	1955	520.4	1.878255
1074	2016.0	1.20043945	4.40625	76.61	0.73556797	6.61e-06	1096	291.9	1.877334
1075	2017.0	0.89941406	4.03125	76.61	0.74555992	6.6e-06	3378	900.0	1.876692
1076	2019.0	0.91259766	14.25	76.61	0.73076923	6.59e-06	1018	271.3	1.876046
1077	2021.0	1.21179199	3.609375	76.61	0.669361	6.59e-06	12146	3235.7	1.876897
1078	2025.0	0.8984375	17.125	76.61	0.73005093	6.58e-06	1393	370.8	1.878346
1079	2026.0	1.11889648	6.28125	76.61	0.68373245	6.57e-06	4097	1091.0	1.877674
1080	2027.0	1.81005859	6.0	76.61	0.56849791	6.56e-06	1915	510.2	1.876792
1081	2030.0	1.76074219	7.71875	76.61	0.58744395	6.56e-06	1322	352.0	1.87759
1082	2032.0	0.8359375	42.25	76.61	0.73614191	6.55e-06	1353	360.3	1.877831
1083	2035.0	1.94848633	14.5625	76.61	0.54266081	6.54e-06	3420	909.9	1.879279
1084	2039.0	1.40478516	5.15625	76.61	0.67554077	6.54e-06	2871	763.3	1.880703
1085	2040.0	1.18164062	8.3125	76.61	0.6775266	6.53e-06	1037	275.8	1.879793
1086	2042.0	0.83825684	3.6875	76.61	0.74957627	6.52e-06	4202	1117.4	1.880297
1087	2044.0	1.1875	4.125	76.61	0.67103217	6.52e-06	5733	1524.4	1.880412
1088	2047.0	1.30236816	9.0	76.61	0.67274717	6.51e-06	902	239.7	1.881284
1089	2048.0	1.53735352	4.53125	76.61	0.625	6.5e-06	5880	1563.1	1.88083
1090	2049.0	0.92919922	6.09375	76.61	0.72803347	6.49e-06	1129	300.3	1.880082
1091	2050.0	0.84472656	8.25	76.61	0.75579976	6.49e-06	363	96.6	1.87921
1092	2051.0	1.86791992	4.8125	76.61	0.56963583	6.48e-06	1822	485.0	1.878531
1093	2053.0	1.36828613	5.46875	76.61	0.64636715	6.47e-06	6759	1799.3	1.878247
1094	2054.0	0.83618164	19.875	76.61	0.76143791	6.47e-06	500	133.2	1.877554
1095	2058.0	1.09384155	17.25	76.61	0.70369622	6.46e-06	8696	2314.0	1.878999
1096	2061.0	1.13934326	3.03125	76.61	0.67514417	6.45e-06	13527	3597.3	1.880153
1097	2063.0	1.74365234	8.9375	76.61	0.57981035	6.44e-06	8748	2326.3	1.88022
1098	2064.0	1.61230469	11.9375	76.61	0.59940209	6.44e-06	1590	423.0	1.879352
1099	2066.0	1.44360352	5.40625	76.61	0.62382496	6.43e-06	11060	2941.7	1.87989
1100	2068.0	1.57946777	4.3125	76.61	0.59199917	6.42e-06	1744	463.9	1.879838
1101	2070.0	0.77514648	3.546875	76.61	0.76613838	6.42e-06	7111	1890.9	1.880344
1102	2071.0	0.61279297	4.96875	76.61	0.81627907	6.41e-06	1417	376.9	1.879564
1103	2075.0	1.0604248	4.21875	76.61	0.69515216	6.4e-06	520	138.2	1.880919
1104	2077.0	0.77410889	2.8125	76.61	0.7617866	6.39e-06	1064	282.8	1.881278
1105	2079.0	1.30541992	6.875	76.61	0.65151866	6.39e-06	11208	2978.0	1.881829
1106	2080.0	1.89160156	7.28125	76.61	0.5754977	6.38e-06	866	230.2	1.881046
1107	2081.0	0.70556641	4.65625	76.61	0.77881912	6.37e-06	1576	419.1	1.880178
1108	2083.0	0.87548828	10.0625	76.61	0.73293515	6.37e-06	2456	653.3	1.879653
1109	2084.0	1.03613281	6.53125	76.61	0.71354642	6.36e-06	3993	1062.5	1.879062
1110	2087.0	1.31091309	3.15625	76.61	0.62557001	6.35e-06	1331	353.9	1.880305
1111	2088.0	1.0078125	34.25	76.61	0.70006464	6.34e-06	2711	721.2	1.87961
1112	2089.0	1.38110352	4.90625	76.61	0.66232273	6.34e-06	1102	293.3	1.878692
1113	2091.0	1.46533203	5.59375	76.61	0.62859672	6.33e-06	957	254.7	1.878461
1114	2094.0	0.80322266	4.75	76.61	0.7495778	6.32e-06	2097	557.8	1.879598
1115	2095.0	1.3762207	8.0625	76.61	0.63344595	6.32e-06	1465	389.9	1.878738
1116	2097.0	0.94726562	46.25	76.61	0.72424429	6.31e-06	11389	3030.0	1.879365
1117	2102.0	1.16894531	15.0625	76.61	0.67908309	6.3e-06	3511	933.0	1.881604
1118	2104.0	0.90966797	5.03125	76.61	0.72698413	6.29e-06	9997	2656.0	1.881953
1119	2105.0	1.07128906	12.4375	76.61	0.7080347	6.29e-06	5123	1361.5	1.881416
1120	2106.0	0.29516602	3.796875	76.61	0.90915395	6.28e-06	1810	481.2	1.880549
1121	2111.0	1.56677246	7.46875	76.61	0.6005722	6.27e-06	727	193.1	1.882864
1122	2113.0	0.62744141	4.90625	76.61	0.7983368	6.27e-06	2775	736.8	1.883142
1123	2117.0	1.14575195	3.15625	76.61	0.66635011	6.26e-06	1570	416.4	1.885394
1124	2120.0	1.61621094	3440.0	76.61	0.60225325	6.25e-06	1253	332.2	1.88593
1125	2121.0	1.23852539	9.6875	76.61	0.69230769	6.24e-06	969	257.0	1.885125
1126	2123.0	1.88085938	4.5	76.61	0.56625767	6.24e-06	535	141.9	1.885088
1127	2124.0	1.04443359	4.3125	76.61	0.7202032	6.23e-06	1293	343.1	1.884326
1128	2126.0	1.00292969	67.0	76.61	0.69811321	6.22e-06	437	115.9	1.884658
1129	2128.0	2.22241211	8.5	76.61	0.50096061	6.22e-06	2321	615.6	1.885285
1130	2130.0	0.84960938	5.8125	76.61	0.76678445	6.21e-06	727	192.9	1.88462
1131	2131.0	0.94726562	10.6875	76.61	0.73471616	6.2e-06	4320	1146.5	1.88398
1132	2132.0	0.61230469	19.875	76.61	0.80508475	6.19e-06	1638	434.9	1.883156
1133	2135.0	1.18078613	3.890625	76.61	0.6617823	6.19e-06	1258	333.8	1.884359
1134	2136.0	0.64794922	9.625	76.61	0.79227618	6.18e-06	3344	887.5	1.883971
1135	2140.0	0.57870483	2.875	76.61	0.82913487	6.17e-06	776	205.8	1.885286
1136	2143.0	1.2755127	31.75	76.61	0.63657269	6.17e-06	1640	434.6	1.886582
1137	2145.0	0.85595703	8.8125	76.61	0.72964015	6.16e-06	1212	321.3	1.886176
1138	2146.0	0.87207031	5.53125	76.61	0.76436266	6.15e-06	701	185.9	1.885759
1139	2149.0	1.26257324	3.796875	76.61	0.65953614	6.14e-06	674	178.6	1.886844
1140	2150.0	1.54541016	7.71875	76.61	0.62448418	6.14e-06	2455	650.7	1.886287
1141	2151.0	0.92089844	5.375	76.61	0.72468043	6.13e-06	1847	489.8	1.885439
1142	2152.0	1.17260742	5.15625	76.61	0.67183771	6.12e-06	767	203.5	1.884661
1143	2153.0	1.25292969	8.1875	76.61	0.65514993	6.11e-06	732	194.3	1.883887
1144	2154.0	0.91503906	8.5625	76.61	0.72435233	6.11e-06	277	73.6	1.883031
1145	2156.0	1.16162109	4.53125	76.61	0.68751917	6.1e-06	5579	1481.7	1.882574
1146	2157.0	1.00683594	7.0	76.61	0.73297297	6.09e-06	1081	287.2	1.881859
1147	2158.0	1.51806641	5.34375	76.61	0.6347842	6.09e-06	7970	2117.7	1.881778
1148	2160.0	1.81750488	48.25	76.61	0.57986257	6.08e-06	8579	2279.4	1.881832
1149	2164.0	1.38494873	12.8125	76.61	0.63303942	6.07e-06	838	222.5	1.883029
1150	2167.0	0.92480469	21.25	76.61	0.73380172	6.06e-06	13754	3649.8	1.884237
1151	2168.0	2.42456055	6.1875	76.61	0.49319149	6.06e-06	1454	386.0	1.883377
1152	2169.0	1.01123047	3.765625	76.61	0.73736537	6.05e-06	915	243.0	1.882557
1153	2172.0	0.71777344	4.78125	76.61	0.78146453	6.04e-06	1430	379.6	1.883379
1154	2173.0	0.82177734	6.4375	76.61	0.7487328	6.03e-06	1657	440.0	1.882884
1155	2174.0	1.1628418	6.0625	76.61	0.68521817	6.03e-06	710	188.6	1.88195
1156	2177.0	1.32714844	5.1875	76.61	0.64448251	6.02e-06	6267	1664.0	1.883135
1157	2179.0	1.04492188	10.0	76.61	0.71630094	6.01e-06	3422	908.4	1.883491
1158	2182.0	0.90856934	5.40625	76.61	0.73073408	6.01e-06	7888	2092.9	1.884481
1159	2184.0	1.6015625	4.4375	76.61	0.60824742	6e-06	740	196.4	1.884269
1160	2187.0	1.29418945	5.84375	76.61	0.68131441	5.99e-06	944	250.4	1.885117
1161	2188.0	0.83007812	6.65625	76.61	0.75842156	5.98e-06	791	209.9	1.88431
1162	2193.0	1.16992188	15.6875	76.61	0.6994723	5.98e-06	1079	285.9	1.886977
1163	2195.0	1.58325195	10.0625	76.61	0.62756319	5.97e-06	606	160.6	1.887215
1164	2198.0	0.96911621	6.46875	76.61	0.72411693	5.96e-06	6503	1722.2	1.888035
1165	2199.0	1.67822266	14.4375	76.61	0.59692613	5.95e-06	1597	423.0	1.887776
1166	2200.0	0.68286133	4.9375	76.61	0.80709135	5.95e-06	1134	300.5	1.886885
1167	2202.0	1.31738281	5.1875	76.61	0.65146684	5.94e-06	7487	1984.1	1.886737
1168	2205.0	0.93847656	6.75	76.61	0.73290166	5.93e-06	2141	567.2	1.887473
1169	2206.0	0.51318359	4.53125	76.61	0.83463796	5.93e-06	3161	837.7	1.886754
1170	2208.0	0.76074219	5.84375	76.61	0.76850095	5.92e-06	750	198.7	1.887278
1171	2209.0	0.90234375	181.0	76.61	0.72097977	5.91e-06	1885	499.6	1.886523
1172	2210.0	0.71923828	4.5	76.61	0.77665877	5.9e-06	1193	316.3	1.885845
1173	2212.0	0.77148438	10.375	76.61	0.76158416	5.9e-06	470	124.6	1.885847
1174	2213.0	1.71630859	8.875	76.61	0.59045226	5.89e-06	475	126.0	1.88502
1175	2214.0	0.94677734	7.34375	76.61	0.72073101	5.88e-06	2816	747.2	1.884326
1176	2215.0	2.03271484	8.75	76.61	0.54861111	5.87e-06	294	78.0	1.883457
1177	2217.0	0.68823242	5.28125	76.61	0.78642937	5.87e-06	1100	292.1	1.883189
1178	2218.0	1.13970947	5.71875	76.61	0.69801512	5.86e-06	960	254.9	1.883224
1179	2221.0	0.81048584	9.6875	76.61	0.74389052	5.85e-06	1091	289.6	1.883525
1180	2224.0	0.82470703	12.625	76.61	0.76130868	5.85e-06	1201	318.6	1.884545
1181	2225.0	1.7400496	6.78125	76.61	0.60611038	5.84e-06	2011	533.8	1.883747
1182	2228.0	1.30151367	14.4375	76.61	0.6481725	5.83e-06	13486	3577.5	1.884842
1183	2230.0	1.64056396	4.375	76.61	0.59229126	5.82e-06	6086	1614.3	1.88505
1184	2231.0	1.54003906	12.5625	76.61	0.62331839	5.82e-06	2253	597.8	1.884315
1185	2234.0	1.24688721	7.4375	76.61	0.65819502	5.81e-06	13615	3610.6	1.885398
1186	2236.0	1.75878906	6.9375	76.61	0.59027778	5.8e-06	9152	2426.9	1.885509
1187	2237.0	1.29663086	25.5	76.61	0.68548387	5.79e-06	485	128.7	1.88473
1188	2239.0	1.55688477	7.5625	76.61	0.64219919	5.79e-06	8056	2137.3	1.884654
1189	2240.0	1.17041016	4.6875	76.61	0.69154058	5.78e-06	439	116.5	1.88393
1190	2241.0	1.27392578	7.15625	76.61	0.66980498	5.77e-06	2815	747.4	1.88319
1191	2242.0	0.91943359	9.625	76.61	0.73504274	5.76e-06	1280	340.0	1.882348
1192	2243.0	0.60449219	5.125	76.61	0.8285078	5.76e-06	765	203.3	1.881467
1193	2244.0	1.64941406	7.25	76.61	0.6002401	5.75e-06	124	33.0	1.880672
1194	2245.0	1.06445312	376.0	76.61	0.70725631	5.74e-06	1191	316.8	1.879827
1195	2247.0	0.72973633	8.5	76.61	0.76790281	5.74e-06	1109	294.9	1.880261
1196	2249.0	1.20727539	9.0625	76.61	0.63910539	5.73e-06	6549	1741.5	1.880235
1197	2252.0	1.46228027	4.21875	76.61	0.62275867	5.72e-06	170	45.2	1.881182
1198	2253.0	0.5604248	4.78125	76.61	0.83179816	5.71e-06	1932	513.7	1.880455
1199	2256.0	0.88647461	5.4375	76.61	0.73726797	5.71e-06	568	150.9	1.881976
1200	2258.0	2.26000977	18.0	76.61	0.51113239	5.7e-06	1006	267.3	1.88188
